"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"528","China","CHN","World","WLD",2004,593325581430
"529","China","CHN","World","WLD",2004,38654538321
"530","Colombia","COL","World","WLD",2004,17099536992
"531","Colombia","COL","World","WLD",2004,16729677706
"532","Mayotte","MYT","World","WLD",2004,281602402
"533","Mayotte","MYT","World","WLD",2004,4898029
"534","Cook Isds","COK","World","WLD",2004,75947907
"535","Cook Isds","COK","World","WLD",2004,7152025
"536","Cook Isds","COK","World","WLD",2004,636
"537","Costa Rica","CRI","World","WLD",2004,8003129239
"538","Costa Rica","CRI","World","WLD",2004,5952582116
"539","Croatia","HRV","World","WLD",2004,16589172476
"540","Croatia","HRV","World","WLD",2004,8024156751
"541","Cuba","CUB","World","WLD",2004,5609561088
"542","Cuba","CUB","World","WLD",2004,2332101252
"543","Cyprus","CYP","World","WLD",2004,5730420745
"544","Cyprus","CYP","World","WLD",2004,1171483862
"545","Cyprus","CYP","World","WLD",2004,668288907
"546","Cyprus","CYP","World","WLD",2004,75013
"547","Czechia","CZE","World","WLD",2004,66705681857
"548","Czechia","CZE","World","WLD",2004,65771586904
"549","Denmark","DNK","World","WLD",2004,66845208976
"550","Denmark","DNK","World","WLD",2004,74740558446
"551","Ecuador","ECU","World","WLD",2004,7861034225
"552","Ecuador","ECU","World","WLD",2004,7606121136
"553","El Salvador","SLV","World","WLD",2004,6328971076
"554","El Salvador","SLV","World","WLD",2004,3304580928
"555","Ethiopia","ETH","World","WLD",2004,2873069431
"556","Ethiopia","ETH","World","WLD",2004,614850494
"557","Ethiopia","ETH","World","WLD",2004,191605
"558","Estonia","EST","World","WLD",2004,9064122230
"559","Estonia","EST","World","WLD",2004,6530529159
"560","Estonia","EST","World","WLD",2004,24293969
"561","Faeroe Isds","FRO","World","WLD",2004,628549861
"562","Faeroe Isds","FRO","World","WLD",2004,620097024
"563","Fiji","FJI","World","WLD",2004,1271955248
"564","Fiji","FJI","World","WLD",2004,552813560
"565","Finland","FIN","World","WLD",2004,50678021636
"566","Finland","FIN","World","WLD",2004,60918355298
"567","France","FRA","World","WLD",2004,434241852984
"568","France","FRA","World","WLD",2004,413708421587
"569","France","FRA","World","WLD",2004,5157210833
"570","French Polynesia","PYF","World","WLD",2004,1479656518
"571","French Polynesia","PYF","World","WLD",2004,185312113
"572","French Polynesia","PYF","World","WLD",2004,322249
"573","Gabon","GAB","World","WLD",2004,963415293
"574","Gabon","GAB","World","WLD",2004,2776202033
"575","Germany","DEU","World","WLD",2004,718150018000
"576","Germany","DEU","World","WLD",2004,911742096000
"577","Ghana","GHA","World","WLD",2004,4073953957
"578","Ghana","GHA","World","WLD",2004,2450542925
"579","Greece","GRC","World","WLD",2004,52810385204
"580","Greece","GRC","World","WLD",2004,15246705800
"581","Greenland","GRL","World","WLD",2004,593033393
"582","Greenland","GRL","World","WLD",2004,364793319
"583","Greenland","GRL","World","WLD",2004,27525
"584","Guatemala","GTM","World","WLD",2004,7811604776
"585","Guatemala","GTM","World","WLD",2004,2928354419
"586","Honduras","HND","World","WLD",2004,3685247043
"587","Honduras","HND","World","WLD",2004,1194415061
"588","Honduras","HND","World","WLD",2004,37800253
"589","China, Hong Kong SAR","HKG","World","WLD",2004,272957200609
"590","China, Hong Kong SAR","HKG","World","WLD",2004,265605541504
"591","China, Hong Kong SAR","HKG","World","WLD",2004,245622819871
"592","Hungary","HUN","World","WLD",2004,60248602000
"593","Hungary","HUN","World","WLD",2004,55468212000
"594","Iceland","ISL","World","WLD",2004,3712831691
"595","Iceland","ISL","World","WLD",2004,2889862538
"596","Iran","IRN","World","WLD",2004,32997068838
"597","Iran","IRN","World","WLD",2004,4.4628e+10
"598","Ireland","IRL","World","WLD",2004,62344521999
"599","Ireland","IRL","World","WLD",2004,104308434697
"600","Israel","ISR","World","WLD",2004,40969518000
"601","Israel","ISR","World","WLD",2004,38620084000
"602","Italy","ITA","World","WLD",2004,355266852816
"603","Italy","ITA","World","WLD",2004,353543123270
"604","Côte d'Ivoire","CIV","World","WLD",2004,4714732603
"605","Côte d'Ivoire","CIV","World","WLD",2004,6578856275
"606","Jamaica","JAM","World","WLD",2004,3933098906
"607","Jamaica","JAM","World","WLD",2004,1405493527
"608","Jamaica","JAM","World","WLD",2004,39943484
"609","Japan","JPN","World","WLD",2004,455253886201
"610","Japan","JPN","World","WLD",2004,565761136640
"611","Kazakhstan","KAZ","World","WLD",2004,12773473442
"612","Kazakhstan","KAZ","World","WLD",2004,20079042632
"613","Jordan","JOR","World","WLD",2004,8143592157
"614","Jordan","JOR","World","WLD",2004,3891117167
"615","Jordan","JOR","World","WLD",2004,629591473
"616","Kenya","KEN","World","WLD",2004,4563489230
"617","Kenya","KEN","World","WLD",2004,2683309047
"618","Kenya","KEN","World","WLD",2004,649331438
"619","Rep. of Korea","KOR","World","WLD",2004,224460924213
"620","Rep. of Korea","KOR","World","WLD",2004,253844608908
"621","Kyrgyzstan","KGZ","World","WLD",2004,940930063
"622","Kyrgyzstan","KGZ","World","WLD",2004,718716837
"623","Lebanon","LBN","World","WLD",2004,9385039000
"624","Lebanon","LBN","World","WLD",2004,1744957000
"625","Latvia","LVA","World","WLD",2004,7311043724
"626","Latvia","LVA","World","WLD",2004,4378646882
"627","Lithuania","LTU","World","WLD",2004,12379200835
"628","Lithuania","LTU","World","WLD",2004,9302608608
"629","Luxembourg","LUX","World","WLD",2004,16771715410
"630","Luxembourg","LUX","World","WLD",2004,12167836185
"631","China, Macao SAR","MAC","World","WLD",2004,4093754028
"632","China, Macao SAR","MAC","World","WLD",2004,2812058125
"633","China, Macao SAR","MAC","World","WLD",2004,652909566
"634","China, Macao SAR","MAC","World","WLD",2004,615906685
"635","Madagascar","MDG","World","WLD",2004,1651903048
"636","Madagascar","MDG","World","WLD",2004,971194379
"637","Madagascar","MDG","World","WLD",2004,78445834
"638","Malawi","MWI","World","WLD",2004,928658470
"639","Malawi","MWI","World","WLD",2004,458703139
"640","Malaysia","MYS","World","WLD",2004,105156808107
"641","Malaysia","MYS","World","WLD",2004,126639700629
"642","Malaysia","MYS","World","WLD",2004,909347862
"643","Maldives","MDV","World","WLD",2004,641816856
"644","Maldives","MDV","World","WLD",2004,169740947
"645","Maldives","MDV","World","WLD",2004,46906795
"646","Mali","MLI","World","WLD",2004,1364422211
"647","Mali","MLI","World","WLD",2004,987483075
"648","Malta","MLT","World","WLD",2004,4153374583
"649","Malta","MLT","World","WLD",2004,2631727830
"650","Mauritius","MUS","World","WLD",2004,2777440319
"651","Mauritius","MUS","World","WLD",2004,2004667777
"652","Mexico","MEX","World","WLD",2004,196808374762
"653","Mexico","MEX","World","WLD",2004,187980442491
"654","Other Asia, nes",NA,"World","WLD",2004,168685711624
"655","Other Asia, nes",NA,"World","WLD",2004,174316262862
"656","Mongolia","MNG","World","WLD",2004,1021145584
"657","Mongolia","MNG","World","WLD",2004,856009381
"658","Rep. of Moldova","MDA","World","WLD",2004,1768533736
"659","Rep. of Moldova","MDA","World","WLD",2004,985173195
"660","Rep. of Moldova","MDA","World","WLD",2004,18685097
"661","Montserrat","MSR","World","WLD",2004,28723848
"662","Montserrat","MSR","World","WLD",2004,4238596
"663","Montserrat","MSR","World","WLD",2004,4236252
"664","Morocco","MAR","World","WLD",2004,17824640772
"665","Morocco","MAR","World","WLD",2004,9922668929
"666","Mozambique","MOZ","World","WLD",2004,2034671767
"667","Mozambique","MOZ","World","WLD",2004,1503846229
"668","Oman","OMN","World","WLD",2004,8795529677
"669","Oman","OMN","World","WLD",2004,13380753022
"670","Oman","OMN","World","WLD",2004,1399970972
"671","Namibia","NAM","World","WLD",2004,2421797181
"672","Namibia","NAM","World","WLD",2004,2544641893
"673","Netherlands","NLD","World","WLD",2004,284014019358
"674","Netherlands","NLD","World","WLD",2004,318040302606
"675","Aruba","ABW","World","WLD",2004,876171743
"676","Aruba","ABW","World","WLD",2004,79682025
"677","New Caledonia","NCL","World","WLD",2004,1635768061
"678","New Caledonia","NCL","World","WLD",2004,1008778078
"679","New Zealand","NZL","World","WLD",2004,23192565055
"680","New Zealand","NZL","World","WLD",2004,20344022597
"681","New Zealand","NZL","World","WLD",2004,796730585
"682","Nicaragua","NIC","World","WLD",2004,2249686330
"683","Nicaragua","NIC","World","WLD",2004,759846690
"684","Niger","NER","World","WLD",2004,667174012
"685","Niger","NER","World","WLD",2004,399780462
"686","Norway","NOR","World","WLD",2004,48511585270
"687","Norway","NOR","World","WLD",2004,82485229540
"688","FS Micronesia","FSM","World","WLD",2004,132527887
"689","FS Micronesia","FSM","World","WLD",2004,14002604
"690","FS Micronesia","FSM","World","WLD",2004,379720
"691","Pakistan","PAK","World","WLD",2004,15420356454
"692","Pakistan","PAK","World","WLD",2004,12585423641
"693","Pakistan","PAK","World","WLD",2004,412465665
"694","Pakistan","PAK","World","WLD",2004,14053754
"695","Panama","PAN","World","WLD",2004,3590296958
"696","Panama","PAN","World","WLD",2004,891105142
"697","Papua New Guinea","PNG","World","WLD",2004,1567153423
"698","Papua New Guinea","PNG","World","WLD",2004,2722217200
"699","Paraguay","PRY","World","WLD",2004,2657966934
"700","Paraguay","PRY","World","WLD",2004,2874456410
"701","Peru","PER","World","WLD",2004,10101027450
"702","Peru","PER","World","WLD",2004,12726496792
"703","Poland","POL","World","WLD",2004,88154396605
"704","Poland","POL","World","WLD",2004,73778927524
"705","Portugal","PRT","World","WLD",2004,68222019741
"706","Portugal","PRT","World","WLD",2004,44354988764
"707","Timor-Leste","TLS","World","WLD",2004,113488860
"708","Timor-Leste","TLS","World","WLD",2004,105654155
"709","Timor-Leste","TLS","World","WLD",2004,98681931
"710","Romania","ROU","World","WLD",2004,32663737842
"711","Romania","ROU","World","WLD",2004,23485361671
"712","Romania","ROU","World","WLD",2004,81992091
"713","Russian Federation","RUS","World","WLD",2004,75569014526
"714","Russian Federation","RUS","World","WLD",2004,181600379150
"715","Saudi Arabia","SAU","World","WLD",2004,44944407647
"716","Saudi Arabia","SAU","World","WLD",2004,125551144672
"717","Saudi Arabia","SAU","World","WLD",2004,2262263628
"718","Senegal","SEN","World","WLD",2004,2839133202
"719","Senegal","SEN","World","WLD",2004,1315412288
"720","India","IND","World","WLD",2004,98981129472
"721","India","IND","World","WLD",2004,75904200367
"722","Singapore","SGP","World","WLD",2004,173581211165
"723","Singapore","SGP","World","WLD",2004,198632635437
"724","Slovakia","SVK","World","WLD",2004,29456675922
"725","Slovakia","SVK","World","WLD",2004,27864033854
"726","Viet Nam","VNM","World","WLD",2004,31968819728
"727","Viet Nam","VNM","World","WLD",2004,26485034706
"728","Slovenia","SVN","World","WLD",2004,17569445218
"729","Slovenia","SVN","World","WLD",2004,15878765740
"730","Slovenia","SVN","World","WLD",2004,29284721
"731","South Africa","ZAF","World","WLD",2004,47603274062
"732","South Africa","ZAF","World","WLD",2004,40263523063
"733","Zimbabwe","ZWE","World","WLD",2004,2805368400
"734","Zimbabwe","ZWE","World","WLD",2004,2719242678
"735","Zimbabwe","ZWE","World","WLD",2004,80753270
"736","Spain","ESP","World","WLD",2004,256792626606
"737","Spain","ESP","World","WLD",2004,180375685449
"738","Spain","ESP","World","WLD",2004,4463216317
"739","Spain","ESP","World","WLD",2004,834407922
"740","Sweden","SWE","World","WLD",2004,100832516828
"741","Sweden","SWE","World","WLD",2004,123309700172
"742","Switzerland","CHE","World","WLD",2004,127467682066
"743","Switzerland","CHE","World","WLD",2004,137795773164
"744","Switzerland","CHE","World","WLD",2004,2164188518
"745","Thailand","THA","World","WLD",2004,94402609500
"746","Thailand","THA","World","WLD",2004,96247901276
"747","Thailand","THA","World","WLD",2004,1086007588
"748","Togo","TGO","World","WLD",2004,557827349
"749","Togo","TGO","World","WLD",2004,389639467
"750","Trinidad and Tobago","TTO","World","WLD",2004,4869582116
"751","Trinidad and Tobago","TTO","World","WLD",2004,6517202314
"752","United Arab Emirates","ARE","World","WLD",2004,7.2072e+10
"753","United Arab Emirates","ARE","World","WLD",2004,9.0638e+10
"754","United Arab Emirates","ARE","World","WLD",2004,18928439818
"755","Tunisia","TUN","World","WLD",2004,12736541513
"756","Tunisia","TUN","World","WLD",2004,9684721716
"757","Turkey","TUR","World","WLD",2004,97539765968
"758","Turkey","TUR","World","WLD",2004,63120948800
"759","Uganda","UGA","World","WLD",2004,1720214887
"760","Uganda","UGA","World","WLD",2004,653542400
"761","Uganda","UGA","World","WLD",2004,84142234
"762","Uganda","UGA","World","WLD",2004,180332012
"763","North Macedonia","MKD","World","WLD",2004,2903435331
"764","North Macedonia","MKD","World","WLD",2004,1673487089
"765","United Kingdom","GBR","World","WLD",2004,502886191564
"766","United Kingdom","GBR","World","WLD",2004,355027953622
"767","United Kingdom","GBR","World","WLD",2004,5636637024
"768","USA","USA","World","WLD",2004,1525304217271
"769","USA","USA","World","WLD",2004,814844394245
"770","USA","USA","World","WLD",2004,89658522425
"771","Burkina Faso","BFA","World","WLD",2004,995361532
"772","Burkina Faso","BFA","World","WLD",2004,392075092
"773","Uruguay","URY","World","WLD",2004,3118631405
"774","Uruguay","URY","World","WLD",2004,2937228124
"775","Zambia","ZMB","World","WLD",2004,2179908487
"776","Zambia","ZMB","World","WLD",2004,1616178594
"777","Albania","ALB","World","WLD",2005,2614347012
"778","Albania","ALB","World","WLD",2005,658233171
"779","Albania","ALB","World","WLD",2005,461683735
"780","Albania","ALB","World","WLD",2005,96466966
"781","Algeria","DZA","World","WLD",2005,20356879694
"782","Algeria","DZA","World","WLD",2005,46001735483
"783","Andorra","AND","World","WLD",2005,142737553
"784","Azerbaijan","AZE","World","WLD",2005,4211207311
"785","Azerbaijan","AZE","World","WLD",2005,4347151207
"786","Argentina","ARG","World","WLD",2005,28688637653
"787","Argentina","ARG","World","WLD",2005,40106386092
"788","Australia","AUS","World","WLD",2005,125221245282
"789","Australia","AUS","World","WLD",2005,106011050685
"790","Australia","AUS","World","WLD",2005,426518934
"791","Austria","AUT","World","WLD",2005,119950092010
"792","Austria","AUT","World","WLD",2005,117721712170
"793","Bahamas","BHS","World","WLD",2005,2566676925
"794","Bahamas","BHS","World","WLD",2005,270849123
"795","Bahrain","BHR","World","WLD",2005,9339254009
"796","Bahrain","BHR","World","WLD",2005,10238577799
"797","Bahrain","BHR","World","WLD",2005,275567963
"798","Bangladesh","BGD","World","WLD",2005,12630526296
"799","Bangladesh","BGD","World","WLD",2005,9331583363
"800","Armenia","ARM","World","WLD",2005,1691542087
"801","Armenia","ARM","World","WLD",2005,936977335
"802","Armenia","ARM","World","WLD",2005,131402667
"803","Armenia","ARM","World","WLD",2005,1120131
"804","Barbados","BRB","World","WLD",2005,1671864185
"805","Barbados","BRB","World","WLD",2005,361241724
"806","Barbados","BRB","World","WLD",2005,149640396
"807","Belgium","BEL","World","WLD",2005,319085461278
"808","Belgium","BEL","World","WLD",2005,335691778058
"809","Bermuda","BMU","World","WLD",2005,987514148
"810","Bermuda","BMU","World","WLD",2005,925741
"811","Bhutan","BTN","World","WLD",2005,387010762
"812","Bhutan","BTN","World","WLD",2005,258368290
"813","Bolivia (Plurinational State of)","BOL","World","WLD",2005,2343292514
"814","Bolivia (Plurinational State of)","BOL","World","WLD",2005,2797416740
"815","Bosnia Herzegovina","BIH","World","WLD",2005,7053770509
"816","Bosnia Herzegovina","BIH","World","WLD",2005,2388483188
"817","Brazil","BRA","World","WLD",2005,78702313940
"818","Brazil","BRA","World","WLD",2005,118592084489
"819","Belize","BLZ","World","WLD",2005,438583684
"820","Belize","BLZ","World","WLD",2005,207520152
"821","Belize","BLZ","World","WLD",2005,5676074
"822","Solomon Isds","SLB","World","WLD",2005,138837708
"823","Solomon Isds","SLB","World","WLD",2005,70436539
"824","Solomon Isds","SLB","World","WLD",2005,261409
"825","Bulgaria","BGR","World","WLD",2005,18162452722
"826","Bulgaria","BGR","World","WLD",2005,11739329329
"827","Belarus","BLR","World","WLD",2005,16698737000
